# Waza,# Attaque,# Technique,# Extra,# Tag,# FFAAA,# Youtube,# Start Frame,# End frame,# index
# Source :,,,,,,,,,1
#   http://www.ffabaikido.fr/fr/pdf/ANNEXE%203%20REGLEMENT%20CSDGE.pdf,,,,,,,,,2
# Grades Kyus:,,,,,,,,,3
#   http://telechargement.ffaaa.com/ffaaa/aikido-ffaaa-guide-debutant.pdf,,,,,,,,,4
#   https://www.ffabaikido.fr/fr/grades-kyu-100.html,,,,,,,,,5
tachi_waza,muna_dori,uchi_kaiten_sankyo,omote,S,1,,,,172
tachi_waza,muna_dori,uchi_kaiten_sankyo,ura,S,1,,,,173
,,,,,,,,,174
tachi_waza,ryote_dori,ikkyo,omote,,3,4i5meLU3BGw,10775,11966,175
tachi_waza,ryote_dori,ikkyo,ura,,3,7eGmhoK6UZ4,12052,13067,176
tachi_waza,ryote_dori,nikyo,omote,,,,,,177
tachi_waza,ryote_dori,nikyo,ura,,,,,,178
tachi_waza,ryote_dori,irimi_nage,,S,2,4qoYSDQFplc,48231,49150,179
tachi_waza,ryote_dori,kote_gaeshi,,,2,Ev4lxsWR_Fg,47519,48145,180
tachi_waza,ryote_dori,shiho_nage,omote,,3,hA_fRpFcTRA,13153,13830,181
tachi_waza,ryote_dori,shiho_nage,ura,,3,VyqGTjNIto4,13916,14455,182
tachi_waza,ryote_dori,ude_kime_nage,omote,,1,,,,183
tachi_waza,ryote_dori,ude_kime_nage,ura,,1,,,,184
tachi_waza,ryote_dori,juji_garami,,K,,,,,185
tachi_waza,ryote_dori,tenchi_nage,,S,4,ZJ4Fx4aCogw,41558,42588,186
tachi_waza,ryote_dori,koshi_nage,,,1,,,,187
tachi_waza,ryote_dori,kokyu_nage,,,3,_cSyMVx1kyU,54510,62507,188
,,,,,,,,,189
tachi_waza,ryo_kata_dori,ikkyo,omote,S,,,,,190
tachi_waza,ryo_kata_dori,ikkyo,ura,S,,,,,191
tachi_waza,ryo_kata_dori,nikyo,omote,,,,,,192
tachi_waza,ryo_kata_dori,nikyo,ura,,,,,,193
tachi_waza,ryo_kata_dori,sokumen_irimi_nage,,,1,,,,194
tachi_waza,ryo_kata_dori,kokyu_nage,,S,2,,,,195
,,,,,,,,,196
tachi_waza,katate_ryote_dori,ikkyo,omote,S,3,FzMOwTuHpbI,779,2277,197
tachi_waza,katate_ryote_dori,ikkyo,ura,S,3,vbs4rzq_kbg,2363,3771,198
tachi_waza,katate_ryote_dori,nikyo,omote,,3,hs28bAaNtZc,3857,5711,199
tachi_waza,katate_ryote_dori,nikyo,ura,,3,c9AX8R0laIc,5797,7410,200
tachi_waza,katate_ryote_dori,irimi_nage,,,2,dXhJ-E-7o3U,50971,51693,201
tachi_waza,katate_ryote_dori,kote_gaeshi,,,3,Nr9z0GKFi0k,7496,8984,202
tachi_waza,katate_ryote_dori,shiho_nage,,S,,,,,203
tachi_waza,katate_ryote_dori,ude_kime_nage,omote,,3,ya-dpqoUZJw,9070,9867,204
tachi_waza,katate_ryote_dori,koshi_nage,,,1,,,,205
tachi_waza,katate_ryote_dori,kokyu_nage,,,3,w0hoW2x2UPI,9953,10689,206
tachi_waza,katate_ryote_dori,juji_garami,,S,1,oHshlMl1TY8,34080,42675,207
tachi_waza,katate_ryote_dori,kokyu_nage,,,2,,,,208
,,,,,,,,,209
tachi_waza,chudan_tsuki,ikkyo,omote,,2,2sCtTfQyMnM,53769,54728,210
tachi_waza,chudan_tsuki,ikkyo,ura,,2,p6vJDx1P7E4,54509,,211
tachi_waza,chudan_tsuki,nikyo,omote,K,1,6WjbKE8d8ZE,19070,20147,212
tachi_waza,chudan_tsuki,nikyo,ura,K,1,K0Is9V1coCI,20233,21550,213
tachi_waza,chudan_tsuki,sankyo,omote,K,1,D_g_ytqnSnQ,21636,23057,214
tachi_waza,chudan_tsuki,sankyo,ura,K,1,TYNTXLKfISo,23143,24384,215
tachi_waza,chudan_tsuki,irimi_nage,,,2,mmj2GDJ5pOY,55492,56255,216
tachi_waza,chudan_tsuki,kote_gaeshi,,S,1,nLk0tStfdyk,24470,25604,217
tachi_waza,chudan_tsuki,ude_kime_nage,,,1,,,,218
tachi_waza,chudan_tsuki,uchi_kaiten_nage,omote,,1,QACcBjOdEL0,25690,26487,219
tachi_waza,chudan_tsuki,uchi_kaiten_nage,ura,,1,1_cRHNd0P1I,26573,27494,220
tachi_waza,chudan_tsuki,soto_kaiten_nage,omote,,1,PTf1zu-QZEo,27580,28128,221
tachi_waza,chudan_tsuki,soto_kaiten_nage,ura,,1,gIgLDRMBIKc,28214,28788,222
tachi_waza,chudan_tsuki,kokyu_nage,,,2,,,,223
tachi_waza,chudan_tsuki,uchi_kaiten_sankyo,omote,,1,,,,224
tachi_waza,chudan_tsuki,uchi_kaiten_sankyo,ura,,1,,,,225
tachi_waza,chudan_tsuki,hiji_kime_osae,,S,1,,,,226
tachi_waza,chudan_tsuki,ushiro_kiri_otoshi,,,,,,,227
,,,,,,,,,228
tachi_waza,jodan_tsuki,ikkyo,omote,S,1,maKm5n0hhR8,7340,8275,229
tachi_waza,jodan_tsuki,ikkyo,ura,S,1,D8BSe42jPRk,8361,9263,230
tachi_waza,jodan_tsuki,nikyo,omote,S,1,Xf4AnsUciZY,9349,10043,231
tachi_waza,jodan_tsuki,nikyo,ura,S,1,scNKZYhP2wM,10129,11478,232
tachi_waza,jodan_tsuki,sankyo,omote,S,1,pRH93NDnG2o,11564,12809,233
tachi_waza,jodan_tsuki,sankyo,ura,S,1,8SMV58OgUV0,12895,14271,234
tachi_waza,jodan_tsuki,irimi_nage,,,1,CKt7i6a8394,15166,15856,235
tachi_waza,jodan_tsuki,kote_gaeshi,,,1,,,,236
tachi_waza,jodan_tsuki,shiho_nage,,K,1,gXweoO3urJE,14357,15080,237
tachi_waza,jodan_tsuki,ude_kime_nage,,,1,,,,238
tachi_waza,jodan_tsuki,uchi_kaiten_nage,omote,S,1,CIY2HQLoRdY,15942,16830,239
tachi_waza,jodan_tsuki,uchi_kaiten_nage,ura,S,1,d0xqIvjNltY,16916,17734,240
tachi_waza,jodan_tsuki,soto_kaiten_nage,omote,S,1,OBuzD2JA17g,17820,18318,241
tachi_waza,jodan_tsuki,soto_kaiten_nage,ura,S,1,ayigi-N2Q4Y,18404,18984,242
tachi_waza,jodan_tsuki,koshi_nage,,,1,,,,243
tachi_waza,jodan_tsuki,kokyu_nage,,,2,,,,244
tachi_waza,jodan_tsuki,uchi_kaiten_sankyo,omote,,1,,,,245
tachi_waza,jodan_tsuki,uchi_kaiten_sankyo,ura,,1,,,,246
tachi_waza,jodan_tsuki,hiji_kime_osae,,K,2,xObwiYjqObc,56341,57119,247
,,,,,,,,,248
tachi_waza,shomen_uchi,ikkyo,omote,S,5,B0lW6Y_8zaE,9787,10688,249
tachi_waza,shomen_uchi,ikkyo,ura,S,5,USsXhDMh6zA,10778,11673,250
tachi_waza,shomen_uchi,nikyo,omote,S,3,ADdkus5vxa8,46070,47520,251
tachi_waza,shomen_uchi,nikyo,ura,S,3,xCDmYI3fI3E,47606,49168,252
tachi_waza,shomen_uchi,sankyo,omote,,3,eufnthWWEP4,49254,50803,253
tachi_waza,shomen_uchi,sankyo,ura,,3,1wEhPI2IEow,50889,52134,254
tachi_waza,shomen_uchi,yonkyo,omote,,3,4unSZ6y27WA,52220,53186,255
tachi_waza,shomen_uchi,yonkyo,ura,,3,h2vqqIl4h30,53272,54423,256
tachi_waza,shomen_uchi,gokyo,,,1,kvuVT8DqaEQ,28874,29739,257
tachi_waza,shomen_uchi,irimi_nage,,S,5,jxqgu2LqwkA,11763,12786,258
tachi_waza,shomen_uchi,kote_gaeshi,,,4,hp1x7mOkWo8,36604,38026,259
tachi_waza,shomen_uchi,shiho_nage,omote,,2,Aq6hhFE54gc,41614,42295,260
tachi_waza,shomen_uchi,shiho_nage,ura,,2,zCdnzuwhgQI,42381,43054,261
tachi_waza,shomen_uchi,uchi_kaiten_nage,omote,,2,3FxHYQwafao,44535,45295,262
tachi_waza,shomen_uchi,soto_kaiten_nage,omote,,2,HxJAFwYcTQo,43140,43691,263
tachi_waza,shomen_uchi,uchi_kaiten_nage,ura,,2,pSbHX33S4Dg,45381,46296,264
tachi_waza,shomen_uchi,soto_kaiten_nage,ura,,2,Y0DVssTFl_g,43777,44449,265
tachi_waza,shomen_uchi,koshi_nage,,K,,,,,266
tachi_waza,shomen_uchi,kokyu_nage,,,2,8qYxX20XYt0,60965,63097,267
tachi_waza,shomen_uchi,uchi_kaiten_sankyo,omote,,1,,,,268
tachi_waza,shomen_uchi,uchi_kaiten_sankyo,ura,,1,,,,269
,,,,,,,,,270
tachi_waza,yokomen_uchi,ikkyo,omote,S,3,wx5HOW50yp8,26567,27823,271
tachi_waza,yokomen_uchi,ikkyo,ura,S,3,yDTvZtrrGRI,27909,29040,272
tachi_waza,yokomen_uchi,nikyo,omote,,3,ZSz7lrmOFTw,29126,31305,273
tachi_waza,yokomen_uchi,nikyo,ura,,3,LkfFtdWpLBo,31391,33522,274
tachi_waza,yokomen_uchi,sankyo,omote,,3,7fMN50SJxbM,33608,35419,275
tachi_waza,yokomen_uchi,sankyo,ura,,3,_8Rz-uMQQiU,35505,37350,276
tachi_waza,yokomen_uchi,yonkyo,omote,,3,X3YCKv28ELU,37436,38827,277
tachi_waza,yokomen_uchi,yonkyo,ura,,3,PE0iTOUoKp8,38913,40343,278
tachi_waza,yokomen_uchi,gokyo,,,2,7wWqSXyZt98,46382,,279
tachi_waza,yokomen_uchi,irimi_nage,1re forme,,3,lzfWD9XoAZY,43701,44882,280
tachi_waza,yokomen_uchi,irimi_nage,2e forme,,3,vNytCbUzN38,44968,45984,281
tachi_waza,yokomen_uchi,kote_gaeshi,1re forme,S,3,WwCu1ENRXWk,40429,41977,282
tachi_waza,yokomen_uchi,kote_gaeshi,2e forme,S,3,wYcJAmijyGY,42063,43615,283
tachi_waza,yokomen_uchi,shiho_nage,omote,S,4,7YUArUlFBi4,38112,38933,284
tachi_waza,yokomen_uchi,shiho_nage,ura,S,4,uMDOMfOgT9Y,39019,39831,285
tachi_waza,yokomen_uchi,ude_kime_nage,omote,,4,oqVkjoJtW0o,39917,40659,286
tachi_waza,yokomen_uchi,ude_kime_nage,ura,,4,iAqGOpx9Gf0,40745,41472,287
tachi_waza,yokomen_uchi,koshi_nage,,,1,,,,288
tachi_waza,yokomen_uchi,kokyu_nage,,,3,_cSyMVx1kyU,54511,62508,289
,,,,,,,,,290
tachi_waza,kata_dori_menuchi,ikkyo,omote,S,2,JkcCyD227jw,778,2166,291
tachi_waza,kata_dori_menuchi,ikkyo,ura,S,2,CI4Z1s80uXk,2252,3459,292
tachi_waza,kata_dori_menuchi,nikyo,omote,S,2,8apgjJGSsWw,3545,5032,293
tachi_waza,kata_dori_menuchi,nikyo,ura,S,2,7ITqSHYTvuI,5118,7138,294
tachi_waza,kata_dori_menuchi,sankyo,omote,K,2,kw8B8AqDL5g,7224,9296,295
tachi_waza,kata_dori_menuchi,sankyo,ura,K,2,XeYWaUhZ34g,9382,11387,296
tachi_waza,kata_dori_menuchi,irimi_nage,,,2,WGR2ts03ZaY,13445,14688,297
tachi_waza,kata_dori_menuchi,kote_gaeshi,,,2,GrazmSEQEXU,11473,12113,298
tachi_waza,kata_dori_menuchi,shiho_nage,,,2,W9uIMybYdkM,12199,13359,299
tachi_waza,kata_dori_menuchi,ude_kime_nage,omote,,1,,,,300
tachi_waza,kata_dori_menuchi,ude_kime_nage,ura,,1,,,,301
tachi_waza,kata_dori_menuchi,koshi_nage,,S,1,,,,302
tachi_waza,kata_dori_menuchi,kokyu_nage,,,2,,,,303
,,,,,,,,,304
tachi_waza,mae_ryo_kata_dori,sokumen_irimi_nage,,K,2,v_qNnKxHUYM,59913,60879,305
,,,,,,,,,306
tachi_waza,mae_geri,irimi_nage,,K,,,,,307
,,,,,,,,,308
# USHIRO WAZA -------------------------------------------------------------------------------------,,,,,,,,,309
,,,,,,,,,310
ushiro_waza,ushiro_ryote_dori,ikkyo,omote,S,3,tAn38Qyc8KM,14541,16002,311
ushiro_waza,ushiro_ryote_dori,ikkyo,ura,S,3,C3Ss5E0sw58,16088,17345,312
ushiro_waza,ushiro_ryote_dori,nikyo,omote,,3,8Lk_N0ggUqE,17431,19267,313
ushiro_waza,ushiro_ryote_dori,nikyo,ura,,3,oG5rPo3_XO0,19353,21739,314
ushiro_waza,ushiro_ryote_dori,sankyo,omote,,4,Ze-VGjzUzn4,42674,44977,315
ushiro_waza,ushiro_ryote_dori,sankyo,ura,,4,UbaODeDfqXs,45063,46438,316
ushiro_waza,ushiro_ryote_dori,yonkyo,omote,K,,,,,317
ushiro_waza,ushiro_ryote_dori,yonkyo,ura,K,,,,,318
ushiro_waza,ushiro_ryote_dori,irimi_nage,,,3,Nv5EM7NcOEQ,24466,25483,319
ushiro_waza,ushiro_ryote_dori,kote_gaeshi,,,3,qnKN6xObg8Y,21825,23389,320
ushiro_waza,ushiro_ryote_dori,shiho_nage,,S,3,xsvZ8TjbUNc,23475,24380,321
ushiro_waza,ushiro_ryote_dori,koshi_nage,,,1,,,,322
ushiro_waza,ushiro_ryote_dori,kokyu_nage,,,2,,,,323
ushiro_waza,ushiro_ryote_dori,juji_garami,,S,2,F5Y1bBQtXQk,51779,52695,324
ushiro_waza,ushiro_ryote_dori,ude_kime_nage,,K,3,Gsorjm_QRQo,25569,26481,325
ushiro_waza,ushiro_ryote_dori,sokumen_irimi_nage,,K,2,L-RJnqya5L0,52781,53683,326
,,,,,,,,,327
